0	778.256173	778.256173	386106.884443	778.256173	778.256173	386106.884443	778.256173
1	778.214292	66077.095762	1855.047481			3819081.985689	316727.001479
2	776.956485	65949.102740	782.631975			3139795.980014	163011.299546
3	771.409217	65710.278564	726.115650			2996047.162029	266234.169257
4	764.136738	65133.834785	720.891941			5214273.104854	213298.807474
5	760.056472	63590.639250	728.481218			8134506.850154	305705.123941
6	759.899288	59737.174552	729.697491			10018427.825586	272874.598950
7	764.336373	52300.897355	724.718153			7665709.353435	357813.704802
8	769.948883	42892.863673	725.630455			8012131.163892	331738.451846
9	769.889529	33625.128283	720.426752			8387621.234238	407925.254515
10	769.094977	23200.275144	719.159456			9507585.715489	386106.884443
11	772.297585	14702.305700	724.386522			7949750.419851	452249.064875
12	769.741276	11964.812524	730.300258			7523336.301457	434097.815810
13	768.055888	12464.244676	732.864989			7279792.739647	489892.737302
14	778.005386	13537.457112	735.166632			8128934.045440	475078.976962
15	772.085044	14531.303168	737.042934			7585928.223497	521074.252170
16	715.414022	15447.512691	737.189094			7384261.387416	509221.331901
17	630.015244	16323.488798	737.649625			6861137.579488	546465.906372
18	654.016886	17150.472700	738.392040			7684042.573927	537143.925953
19	643.352149	17900.835536	741.164918			6953036.858254	566890.643590
20	610.491376	18544.507960	919.537872			7642111.250669	559662.600999
21	589.997245	19067.793680	796.456826			6581079.888686	583171.791334
22	584.071883	19477.049059	742.125137			7874507.164632	577631.630516
23	582.372071	19789.798370	739.893020			6635949.061570	596061.922936
24	581.559639	20025.941848	739.722623			8307188.359066	591855.062406
25	581.024528	20203.757279	739.452856			6977627.106746	606214.744896
26	580.661459	20338.313800	739.073188			8934503.427067	603044.666414
27	580.397499	20440.868173	738.607727			7251172.235623	614180.045748
28	580.168901	20519.654268	738.070759			9716560.593058	611806.330784
29	579.911890	20581.057098	737.493823			7666762.501978	620410.228220
30	579.520456	20629.970585	736.909491			10714227.171333	618642.299381
31	579.141494	20669.886628	736.357187			7997129.446774	625271.874501
32	580.822544	20703.210543	735.851193			11623243.086892	623961.191263
33	584.243289	20731.526626	735.397091			8343351.158266	629058.734315
34	583.154004	20755.772575	734.976393			12502308.301730	628090.998613
35	580.469248	20776.605326	734.567789			8531484.330033	632004.267305
36	579.133549	20794.740068	734.147304			12943278.582430	631292.401003
37	578.682762	20810.901678	733.708771			8634338.385885	634292.879245
38	578.539979	20825.588022	733.266839			13304364.080947	633771.060731
