0	178888.788919	178888.788919	77494807.130919	178888.788919	178888.788919	77494807.130919	178888.788919
1	313734.800465	70692504.879680	41452.122716	47001116.230745	92396038.934465	104039717.373604	93729485.321066
2	12074.116299	70776691.542105	10870.753720	117508685.864070	79739397.781203	139963848.862305	81678742.891538
3	10404.991932	71028225.700701	10358.352842	122681610.464749	79686502.939454	145752817.766978	77685194.706363
4	10327.428512	71556830.431504	10318.529085	139915267.096344	77838414.394959	133027010.780240	77337390.237851
5	10318.150869	72625755.639092	10312.554192	124634787.829344	78106031.156151	121974330.463825	76703738.480896
6	10316.081667	74520173.299332	10311.390839	108340569.645739	77168119.406983	112984961.805923	77054777.374825
7	10315.257578	77301350.398047	10311.213219	123414959.642619	77355832.575793	107953904.892354	76880322.956210
8	10315.313402	80731841.982198	10311.287493	127706617.265752	76766321.501883	103234776.152297	77254485.065686
9	10316.993433	84440262.427319	10311.431315	140642346.527569	76671998.499875	100006272.662382	77193955.887680
10	10318.126281	88079044.136394	10311.588569	146799353.120260	76404104.694017	96583016.010226	77494807.130919
11	10316.572895	91367798.027172	10311.739269	156532201.196539	76020694.342621	94599293.789407	77472086.239665
12	10315.030734	94115909.238187	10311.876595	163147136.931106	76054161.468551	92326980.813300	77695652.066391
13	10313.736426	96262607.458994	10311.999810	172116878.768328	75457690.194643	91320801.292876	77688535.939600
14	10312.839418	97872392.647140	10312.110737	189063340.378049	75721546.856624	89355272.633816	77848754.210988
15	10312.194392	99063788.023661	10312.211501	201174083.936191	75028502.775843	88880825.015928	77849321.939840
16	10311.631571	99940482.791172	10312.303938	217047111.982623	75529797.377535	86851841.881932	77961574.645286
17	10311.073031	100576533.391191	10312.389714	221345094.423492	74763080.994297	87044008.765799	77966372.556720
18	10310.494584	101027942.594878	10312.470283	228917330.375881	75392158.397867	84691596.755442	78043614.084195
19	10309.890645	101339323.057529	10312.546762	230783120.630557	74612390.689537	85914392.691219	78050819.357103
20	10309.260741	101542676.355895	10312.620012	233302451.854401	75440797.611378	82707357.258461	78103041.286369
21	10308.605721	101658228.922167	10312.690826	234521734.334164	74739813.612531	85613597.421196	78111548.313148
22	10307.926904	101700085.981435	10312.759900	235376661.330734	75742901.961101	80617056.673389	78146149.662607
23	10307.225968	101681286.452594	10312.827682	235976980.790771	75145844.687911	86639073.267659	78155237.568414
24	10306.504961	101616244.503287	10312.894392	236404112.558908	76260161.589913	82794923.125872	78177574.188609
25	10305.766325	101518473.148886	10312.960187	236691631.299695	75681666.041209	95142545.483237	78186763.099338
26	10305.012895	101396450.582802	10313.025253	236986399.151780	76875834.552675	105032154.936573	78200655.846474
27	10304.247876	101254452.326621	10313.089761	237131491.142770	76219905.599404	114267659.964678	78209630.462949
28	10303.474803	101095484.333317	10313.153804	237397197.081424	77467624.966447	121942221.534981	78217776.821570
29	10302.697480	100922639.189783	10313.217435	237459328.798703	76812470.761000	132035670.698276	78226338.036583
30	10301.919903	100739556.394232	10313.280713	237728507.704232	78044253.582742	147556041.336663	78230626.541450
31	10301.146178	100549651.009916	10313.343687	237740324.118833	77331025.107534	168564225.768836	78238657.564191
32	10300.380424	100354837.071956	10313.406336	238011142.384996	78595961.268006	195925947.794553	78240400.535019
33	10299.626680	100155819.162186	10313.468541	237991155.175557	77758618.194885	208641772.483751	78247842.196291
34	10298.888803	99953370.014474	10313.530148	238253654.545973	79009430.418441	223064288.672645	78247944.775439
35	10298.170389	99749115.308431	10313.591058	238216215.648220	78218790.388197	227953305.879078	78254777.388680
36	10297.474690	99545024.366179	10313.651229	238471692.327096	79358118.915918	232940839.685167	78253858.806763
37	10296.804554	99342012.144006	10313.710596	238417764.098629	78647657.170514	235131284.056300	78260088.938658
38	10296.162382	99139764.968652	10313.769021	238671458.828162	79714056.084287	236744487.850667	78258568.763376
39	10295.550099	98937899.158653	10313.826308	238605047.518925	79065913.421571	237623306.738320	78264219.712440
40	10294.969145	98736621.600047	10313.882237	238774570.650508	79968959.591286	238197102.591424	78262378.802767
41	10294.420484	98536530.361842	10313.936593	238787358.403851	79471809.177562	238511411.462766	78267483.857388
42	10293.904629	98338342.784714	10313.989179	238838896.129001	80130078.687533	238766691.566869	78265507.225923
43	10293.421672	98142625.104288	10314.039826	238965129.605290	79835236.375247	238884452.589279	78270104.979272
44	10292.971329	97949610.971854	10314.088391	238902547.780042	80274747.196904	238879001.013864	78268111.805215
45	10292.552988	97759320.473483	10314.134763	239085665.464590	80141428.824141	239057184.705140	78272242.970980
46	10292.165761	97571717.779434	10314.178855	238966048.933464	80337191.601042	238959031.383016	78270307.534823
47	10291.808537	97386860.248338	10314.220601	239151240.639780	80440054.841391	239137067.686267	78274012.842616
48	10291.480027	97205091.725143	10314.259964	239030127.763962	80406711.221484	239028810.496612	78272179.073126
49	10291.178814	97027163.120009	10314.296936	239217027.017522	80720371.024868	239209267.634196	78275497.929597
50	10290.903393	96854153.833609	10314.331540	239092775.009937	80399992.442899	239093388.736563	78273789.471473
51	10290.652211	96687253.677157	10314.363831	239279952.377792	81000935.439553	239275884.166691	78276759.156403
52	10290.423695	96527623.522192	10314.393882	239152840.761817	80399490.865961	239154159.456603	78275186.306290
53	10290.216280	96376333.139957	10314.421774	239339894.948354	81211700.252372	239337559.484625	78277841.536300
54	10290.028430	96234231.611620	10314.447592	239210014.941313	80446516.623795	239211657.737398	78276405.995535
55	10289.858654	96101821.935681	10314.471431	239396890.623359	81389382.458651	239395634.899200	78278778.735461
56	10289.705523	95979251.286006	10314.493395	239264504.721533	80511205.399819	239266191.558561	78277476.845140
57	10289.567673	95866368.863809	10314.513593	239451311.414714	81510679.980253	239450582.624045	78279596.282079
58	10289.443815	95762789.511621	10314.532133	239316230.092769	80499884.321727	239317781.745851	78278421.206400
59	10289.332739	95667959.982298	10314.549119	239501932.572766	81590488.247071	239502658.144814	78280313.826914
60	10289.233313	95581238.791395	10314.564657	239364990.790452	80554033.873658	239366610.437537	78279257.010273
61	10289.144484	95501991.911295	10314.578851	239549416.729233	81572080.041330	239550202.769807	78280946.739618
62	10289.065277	95429672.848270	10314.591804	239411741.469407	80610016.993885	239413029.373914	78279998.864337
63	10288.994794	95363807.310736	10314.603620	239595167.683664	81542811.050498	239595619.717419	78281507.239678
64	10288.932207	95303878.630789	10314.614414	239456501.255262	80737960.472341	239457336.742124	78280658.842146
65	10288.876756	95249275.778838	10314.624345	239638234.210978	81391201.353248	239638509.700892	78282005.201002
66	10288.827749	95199372.943327	10314.633676	239498168.983804	80797690.847554	239498719.862590	78281247.055680
67	10288.784551	95153638.811344	10314.642806	239678439.786135	81382933.441157	239678610.801831	78282448.727359
68	10288.746585	95111665.647681	10314.652075	239536009.464742	80885480.202163	239536394.612036	78281772.074366
69	10288.713328	95073091.784865	10314.661488	239715992.580683	81328594.424357	239716097.933895	78282844.566643
70	10288.684302	95037551.761947	10314.670837	239572580.891418	80966698.532604	239572849.839947	78282241.235125
71	10288.659077	95004699.919052	10314.679939	239751453.800899	81231805.379450	239751466.571621	78283198.411522
72	10288.637260	94974223.011416	10314.688691	239606977.668785	81111300.619631	239607091.898125	78282660.874635
73	10288.618499	94945838.112872	10314.697046	239785167.739944	81139888.113980	239785134.249934	78283515.119754
74	10288.602474	94919292.264431	10314.704992	239639399.232329	81216356.344945	239639479.423034	78283036.505733
75	10288.588897	94894361.809679	10314.712537	239817185.182815	81059531.572154	239817157.942057	78283798.877488
76	10288.577508	94870849.295018	10314.719701	239670353.049546	81281322.528226	239670434.300342	78283372.953415
77	10288.568072	94848578.657719	10314.726510	239847628.935038	80986199.099159	239847615.627175	78284053.321905
78	10288.560378	94827389.667679	10314.732994	239699910.710594	81406076.529803	239699982.883839	78283674.461329
79	10288.554236	94807132.043275	10314.739189	239876827.978658	80929733.717436	239876827.880448	78284281.634680
80	10288.549475	94787659.492115	10314.745134	239728250.059849	81434076.175907	239728317.158855	78283944.776531
81	10288.545942	94768824.627470	10314.750889	239904924.458838	80865343.455994	239904931.540861	78284486.614358
82	10288.543498	94750477.835786	10314.756596	239755425.129027	81514781.321817	239755482.810278	78284187.217995
83	10288.542019	94732476.671578	10314.762591	239931985.916931	80848825.028370	239931996.311550	78284670.733330
84	10288.541393	94714712.930487	10314.769210	239781609.021243	81497869.539886	239781657.493055	78284404.732850
85	10288.541521	94697149.585679	10314.776367	239958073.827077	80769035.035203	239958084.583414	78284836.183460
86	10288.542312	94679828.543088	10314.783795	239806874.313100	81583670.333566	239806915.137954	78284599.943184
87	10288.543686	94662821.771433	10314.791316	239983280.592309	80751197.655548	239983290.793031	78284984.913230
88	10288.545571	94646179.123697	10314.798828	239831245.966826	81512137.405407	239831280.362054	78284775.185502
89	10288.547902	94629924.861207	10314.806263	240007629.876954	80728063.993560	240007639.443191	78285118.658451
90	10288.550620	94614074.858063	10314.813570	239854814.386533	81601251.786162	239854843.323822	78284932.544354
91	10288.553675	94598646.989030	10314.820718	240031123.999474	80703365.315679	240031132.893961	78285238.968023
92	10288.557019	94583664.394315	10314.827687	239877595.443810	81493380.560214	239877619.856166	78285073.881271
93	10288.560610	94569155.407479	10314.834462	240053836.642669	80726282.485973	240053844.815510	78285347.225816
94	10288.564412	94555151.760005	10314.841037	239899533.051414	81502381.738553	239899553.739238	78285200.859872
95	10288.568392	94541685.626999	10314.847424	240075403.753600	80728580.498455	240075411.219384	78285444.669456
96	10288.572519	94528785.934962	10314.853653	239920405.372262	81493461.683937	239920422.965861	78285314.967775
97	10288.576767	94516474.485189	10314.859743	240095988.144699	80704075.817930	240095994.910239	78285532.406613
98	10288.581112	94504762.552784	10314.865704	239940405.439970	81509280.029141	239940420.424338	78285417.535843
99	10288.585534	94493648.583158	10314.871549	240115814.381533	80706834.063412	240115820.471786	78285611.429212
100	10288.585534	94493648.583158	10314.871549	240115814.381533	80706834.063412	240115820.471786	78285611.429212
