0	149664.000000	149664.000000	43898.898056	149664.000000	149664.000000	43898.898056	149664.000000
1	57349.645297	146990.451921	22531.142989	80054.435932	153695.815480	167716.642320	131977.626465
2	19551.633474	144439.918547	18673.444729	30307.772226	168269.730312	49968.491539	121892.752568
3	12147.181261	141923.292772	20134.889726	31348.571958	170699.884582	23040.896607	110498.743991
4	14061.625123	139356.919348	21599.852576	8872.155785	169794.473078	16922.383122	99526.923380
5	17467.719719	136754.513952	21782.424760	9022.002294	168237.923167	11901.289387	88489.528683
6	20588.017963	134229.456327	22083.195317	13135.380249	166763.030586	8323.862278	78069.819560
7	23138.459729	131924.581270	23659.653969	14004.355475	165564.386652	5929.170256	68249.761199
8	25241.312512	129930.132212	26103.110790	7052.818506	164622.379699	4332.456682	59276.724013
9	27052.111262	128260.974056	28642.445271	1895.262564	163885.455025	3262.040425	51143.125418
10	28643.360731	126883.735069	30961.902432	742.128034	163302.671455	2534.330209	43898.898056
11	30049.197938	125747.399213	33127.078448	649.919201	162834.692961	2029.529477	37497.181382
12	31287.815625	124800.873735	35361.193747	691.181384	162452.619443	1670.997130	31902.437688
13	32374.006721	123998.667568	37895.875369	720.644923	162135.671176	1408.917386	27044.671663
14	33331.865452	123300.555396	40854.634630	729.908540	161868.872495	1211.689937	22858.417375
15	34197.476025	122668.943493	44163.898789	707.480942	161641.329993	1059.620384	19269.419542
16	35016.473071	122065.175575	47496.109774	641.273613	161445.008913	939.974315	16208.862567
17	35845.659582	121445.104770	50423.770048	541.821119	161273.891393	844.220857	13609.421175
18	36760.355698	120755.030922	52744.919878	457.561168	161123.398831	766.452643	11410.231411
19	37855.759232	119930.891793	54548.382485	417.473860	160989.994119	702.466147	9555.446625
20	39242.982964	118904.385825	56016.049762	429.694393	160870.905025	649.308306	7995.667475
21	41051.178892	117619.034083	57273.947824	502.857984	160763.929467	604.510242	6687.103672
22	43383.652378	116054.646020	58376.203570	614.553895	160667.296551	566.318613	5591.673122
23	46158.729095	114253.952125	59339.619004	731.449796	160579.565994	533.466090	4676.322240
24	49033.676030	112331.847478	60170.847908	806.173835	160499.554301	505.012073	3912.675740
25	51634.028570	110441.997039	60877.750625	783.411843	160426.279832	480.238173	3276.447605
26	53788.798448	108715.329210	61471.931397	659.692772	160358.921387	458.579268	2746.993237
27	55511.414895	107220.394279	61967.725825	508.430279	160296.786600	439.578323	2306.815809
28	56886.410571	105967.103440	62379.841555	393.621877	160239.287535	422.857121	1941.153071
29	58001.320654	104931.350162	62721.287409	324.359008	160185.921645	408.103242	1637.582490
30	58923.919045	104076.665503	63002.701812	286.333340	160136.256756	395.077379	1385.683015
31	59699.889223	103366.596656	63232.922584	277.274107	160089.919129	383.508250	1176.731500
32	60357.843445	102769.991901	63419.831069	276.767138	160046.583873	373.176569	1003.442323
33	60915.999054	102262.203916	63570.557864	278.240627	160005.967195	363.904714	859.741023
34	61387.611839	101824.453786	63691.261816	280.748892	159967.820086	355.548347	740.571140
35	61783.935620	101442.621569	63787.170507	283.591755	159931.923129	347.989381	641.729295
36	62115.067353	101105.994214	63862.817397	286.330440	159898.082228	341.130355	559.725357
37	62390.039757	100806.246040	63922.140837	288.408043	159866.125043	334.889961	491.664374
38	62616.963799	100536.819082	63968.419522	289.505622	159835.898021	329.199546	435.147074
39	62803.159797	100292.590468	64004.182310	289.529696	159807.263897	324.000438	388.186463
40	62955.151364	100069.567167	64031.240993	288.610235	159780.099588	319.241928	349.137893
41	63078.541778	99864.582887	64050.838106	287.106056	159754.294402	314.898053	316.640750
42	63177.910982	99675.109153	64063.786701	285.556823	159729.748515	310.923589	289.569769
43	63256.940455	99499.154404	64070.669316	284.492367	159706.371666	307.274575	266.994572
44	63318.827860	99335.148544	64072.137481	284.265143	159684.082038	303.913579	248.146015
