0	45003.879680	45003.879680	71704.161240	45003.879680	45003.879680	71704.161240	45003.879680
1	113113.528424	47516.450136	137851.623026	98118.203658	78470.399563	76461.778250	57814.177289
2	176849.438281	51117.116290	186559.596757	88964.694460	51818.103697	109247.911927	61216.792304
3	220626.827653	55928.981774	212296.421260	91204.150220	42146.062978	130461.893897	65478.219448
4	245098.085469	61911.956083	221636.200754	143654.486418	37225.954117	148415.101421	67094.795967
5	255838.708451	68856.520033	222138.875445	186680.919959	28834.053717	162709.542103	68907.767119
6	257662.974785	76380.969008	218874.726545	189950.666935	24030.005701	173953.121774	69670.774793
7	253862.785591	83974.690504	214532.277915	187110.933706	21962.080250	182847.556952	70571.445902
8	246900.777210	91128.785316	210305.979868	187563.655320	21222.041700	189965.714162	70969.162997
9	238707.998812	97486.770632	206625.735507	196315.193536	21085.196298	195737.343831	71475.520400
10	230605.732685	102902.735034	203578.713841	207741.518988	21214.730727	200478.332741	71704.161240
11	223300.944022	107392.498493	201116.782501	216189.462392	21449.217114	204421.116371	72014.727958
12	217056.094072	111053.015591	199150.569077	221476.946033	21712.298770	207732.469697	72156.424881
13	211892.640885	114005.439794	197587.199883	224672.721174	21969.494900	210527.830127	72358.246241
14	207723.885082	116369.982144	196343.143618	224222.718151	22206.936844	212934.294098	72450.801996
15	204418.722254	118258.114125	195348.400498	222762.547558	22420.577692	215023.826746	72587.143522
16	201830.827164	119769.421725	194547.192311	222440.073180	22610.776113	216852.280731	72649.864238
17	199814.054170	120988.759274	193896.302845	223529.160304	22779.638533	218463.528632	72744.579052
18	198235.571666	121983.776020	193362.598293	225371.913514	22929.767534	219892.437424	72788.268694
19	196986.836925	122805.141230	192920.785438	227177.151616	23063.711464	221167.024996	72855.556519
20	195985.965154	123489.885469	192551.541789	228663.015988	23183.753337	222310.036556	72886.697386
21	195173.203291	124065.392463	192240.032887	229836.453153	23291.856549	223340.108456	72935.467617
22	194505.133705	124552.514423	191974.860460	230770.206512	23389.677661	224272.637485	72958.141540
23	193949.990168	124967.705853	191747.283732	230328.835515	23478.603575	225120.438552	72994.181520
24	193484.357547	125324.209914	191550.562243	229857.973340	23559.793804	225894.248882	73011.042206
25	193090.889052	125632.616108	191379.424191	229430.773573	23634.219889	226603.119482	73038.198528
26	192756.603402	125901.259002	191229.678653	229170.324490	23702.699298	227254.722610	73051.007938
27	192471.525799	126136.684387	191097.964808	229235.741035	23765.923466	227855.595725	73071.878094
28	192227.652325	126344.067659	190981.625689	229682.211099	23824.480554	228411.336723	73081.823154
29	192018.272807	126527.514273	190878.634868	230426.773592	23878.873766	228926.761375	73098.182068
30	191837.658924	126690.304880	190787.442647	231314.631429	23929.536058	229406.031112	73106.071058
31	191680.928444	126835.167294	190706.701633	232205.443907	23976.841969	229852.757391	73119.143617
32	191543.887527	126964.542942	190635.043796	232968.469517	24021.117175	230270.087401	73125.532042
33	191422.985531	127080.730639	190571.093745	233625.428922	24062.646232	230660.774824	73136.171374
34	191315.400631	127185.789035	190513.607412	234175.460045	24101.678908	231027.238564	73141.444413
35	191219.051944	127281.334473	190461.546598	234633.113982	24138.435366	231371.611692	73150.250363
36	191132.435022	127368.535052	190414.101570	235020.845043	24173.110453	231695.782421	73154.677644
37	191054.403113	127448.255065	190370.709538	235361.741834	24205.877258	232000.011212	73162.076351
38	190983.995661	127521.176902	190331.035025	235665.521881	24236.890082	232281.134662	73165.848671
39	190920.299971	127587.881871	190294.867957	235931.990215	24266.286936	232547.095909	73172.146421
40	190862.381060	127648.927556	190261.980415	236161.051667	24294.191645	232799.239642	73175.400530
41	190809.352653	127704.904745	190232.041090	236259.464311	24320.715634	233038.582834	73180.820411
42	190760.489648	127756.421735	190204.628380	236247.242874	24345.959452	233266.046417	73183.655803
43	190715.238484	127804.029489	190179.306992	236299.683603	24370.014072	233482.466523	73188.362766
44	190673.183651	127848.171725	190155.699317	236377.797484	24392.962005	233688.604152	73190.853098
45	190634.002044	127889.190196	190133.509843	236465.549125	24414.878275	233885.153517	73194.971159
46	190597.393058	127927.355635	190112.519346	236565.216966	24435.831243	234072.749257	73197.172037
47	190563.056282	127962.893329	190092.575410	236668.684636	24455.883339	234251.972702	73200.796136
48	190530.719320	127996.001621	190073.582773	236659.108964	24475.091692	234423.357322	73202.750439
49	190500.159066	128026.870577	190055.483133	236588.623756	24493.508684	234587.393503	73205.954641
50	190471.210415	128055.696839	190038.226549	236505.715378	24511.182431	234744.532732	73207.696169
51	190443.771398	128082.688636	190021.756612	236414.022637	24528.157217	234895.191287	73210.539368
52	190417.776653	128108.058055	190006.017990	236317.332764	24544.473860	235039.753515	73212.095358
53	190393.138856	128132.003841	189990.968667	236219.719980	24560.170055	235178.574729	73214.625262
54	190369.733381	128154.696901	189976.582813	236126.481985	24575.280660	235311.983806	73216.018117
55	190347.435106	128176.274831	189962.842490	236045.016148	24589.837964	235440.285511	73218.274052
56	190326.139049	128196.839544	189949.724062	235985.166066	24603.871917	235563.762573	73219.522553
57	190305.760488	128216.453097	189937.191317	235959.952974	24617.410341	235682.677569	73221.537451
58	190286.235239	128235.133798	189925.199105	235980.041460	24630.479112	235797.274615	73222.657601
59	190267.522349	128252.862146	189913.699031	236050.292008	24643.102334	235907.780900	73224.459423
